time,tasmax_day_CCSM4_rcp85
2007-03-25 00:00:00+00:00,290.45770263671875
2007-03-26 00:00:00+00:00,288.26580810546875
2007-03-27 00:00:00+00:00,291.4894714355469
2007-03-28 00:00:00+00:00,291.1725769042969
2007-03-29 00:00:00+00:00,290.61865234375
2007-03-30 00:00:00+00:00,290.98602294921875
2007-03-31 00:00:00+00:00,288.93353271484375
2007-04-01 00:00:00+00:00,291.4012451171875
2007-04-02 00:00:00+00:00,291.04644775390625
2007-04-03 00:00:00+00:00,288.8865051269531
2007-04-04 00:00:00+00:00,287.588134765625
2007-04-05 00:00:00+00:00,287.2837219238281
2007-04-06 00:00:00+00:00,288.36334228515625
2007-04-07 00:00:00+00:00,294.7495422363281
2007-04-08 00:00:00+00:00,295.8683166503906
2007-04-09 00:00:00+00:00,297.0401916503906
2007-04-10 00:00:00+00:00,296.9588317871094
2007-04-11 00:00:00+00:00,293.6488952636719
2007-04-12 00:00:00+00:00,294.04656982421875
2007-04-13 00:00:00+00:00,295.13763427734375
2007-04-14 00:00:00+00:00,296.3451843261719
2007-04-15 00:00:00+00:00,295.62249755859375
2007-04-16 00:00:00+00:00,296.0274963378906
2007-04-17 00:00:00+00:00,295.052734375
2007-04-18 00:00:00+00:00,295.10150146484375
2007-04-19 00:00:00+00:00,293.7138366699219
2007-04-20 00:00:00+00:00,292.93829345703125
2007-04-21 00:00:00+00:00,293.0067443847656
2007-04-22 00:00:00+00:00,297.9499816894531
2007-04-23 00:00:00+00:00,298.0492858886719
2007-04-24 00:00:00+00:00,298.4350280761719
2007-04-25 00:00:00+00:00,299.2999267578125
2007-04-26 00:00:00+00:00,299.6155090332031
2007-04-27 00:00:00+00:00,297.8998107910156
2007-04-28 00:00:00+00:00,297.3178405761719
2007-04-29 00:00:00+00:00,297.13232421875
2007-04-30 00:00:00+00:00,300.0235900878906
2007-05-01 00:00:00+00:00,300.0731506347656
2007-05-02 00:00:00+00:00,298.2249755859375
2007-05-03 00:00:00+00:00,296.8518981933594
2007-05-04 00:00:00+00:00,291.68353271484375
2007-05-05 00:00:00+00:00,293.28253173828125
2007-05-06 00:00:00+00:00,294.0005798339844
2007-05-07 00:00:00+00:00,295.0982971191406
2007-05-08 00:00:00+00:00,296.18731689453125
2007-05-09 00:00:00+00:00,294.57513427734375
2007-05-10 00:00:00+00:00,294.0050964355469
2007-05-11 00:00:00+00:00,291.6986999511719
2007-05-12 00:00:00+00:00,288.9901123046875
2007-05-13 00:00:00+00:00,287.4504089355469
2007-05-14 00:00:00+00:00,288.6395568847656
2007-05-15 00:00:00+00:00,288.4797668457031
2007-05-16 00:00:00+00:00,289.32586669921875
2007-05-17 00:00:00+00:00,294.09405517578125
2007-05-18 00:00:00+00:00,298.1461181640625
2007-05-19 00:00:00+00:00,301.4748840332031
2007-05-20 00:00:00+00:00,300.63714599609375
2007-05-21 00:00:00+00:00,294.1850280761719
2007-05-22 00:00:00+00:00,287.9661560058594
2007-05-23 00:00:00+00:00,290.19683837890625
2007-05-24 00:00:00+00:00,292.83966064453125
2007-05-25 00:00:00+00:00,292.6399841308594
2007-05-26 00:00:00+00:00,292.7806091308594
2007-05-27 00:00:00+00:00,292.40728759765625
2007-05-28 00:00:00+00:00,292.8327331542969
2007-05-29 00:00:00+00:00,291.9344177246094
2007-05-30 00:00:00+00:00,291.30126953125
2007-05-31 00:00:00+00:00,291.8785095214844
2007-06-01 00:00:00+00:00,293.79656982421875
2007-06-02 00:00:00+00:00,293.1836242675781
2007-06-03 00:00:00+00:00,292.7863464355469
2007-06-04 00:00:00+00:00,296.10028076171875
2007-06-05 00:00:00+00:00,298.3948974609375
2007-06-06 00:00:00+00:00,300.49072265625
2007-06-07 00:00:00+00:00,300.72857666015625
2007-06-08 00:00:00+00:00,301.4437561035156
2007-06-09 00:00:00+00:00,304.57928466796875
2007-06-10 00:00:00+00:00,305.918212890625
2007-06-11 00:00:00+00:00,307.25347900390625
2007-06-12 00:00:00+00:00,307.6924743652344
2007-06-13 00:00:00+00:00,308.50030517578125
2007-06-14 00:00:00+00:00,308.017333984375
2007-06-15 00:00:00+00:00,308.7044372558594
2007-06-16 00:00:00+00:00,305.59136962890625
2007-06-17 00:00:00+00:00,303.814697265625
2007-06-18 00:00:00+00:00,300.7558898925781
2007-06-19 00:00:00+00:00,297.4395751953125
2007-06-20 00:00:00+00:00,297.38018798828125
2007-06-21 00:00:00+00:00,297.67132568359375
2007-06-22 00:00:00+00:00,297.3406982421875
2007-06-23 00:00:00+00:00,300.4461975097656
2007-06-24 00:00:00+00:00,302.1658020019531
2007-06-25 00:00:00+00:00,304.52490234375
2007-06-26 00:00:00+00:00,303.4106750488281
2007-06-27 00:00:00+00:00,301.5576477050781
2007-06-28 00:00:00+00:00,301.1627502441406
2007-06-29 00:00:00+00:00,297.6297302246094
2007-06-30 00:00:00+00:00,292.4764709472656
2007-07-01 00:00:00+00:00,291.8563232421875
2007-07-02 00:00:00+00:00,294.7173156738281
2007-07-03 00:00:00+00:00,297.3349609375
2007-07-04 00:00:00+00:00,297.0754089355469
2007-07-05 00:00:00+00:00,297.6212463378906
2007-07-06 00:00:00+00:00,299.3560791015625
2007-07-07 00:00:00+00:00,301.2079772949219
2007-07-08 00:00:00+00:00,304.33624267578125
2007-07-09 00:00:00+00:00,303.00018310546875
2007-07-10 00:00:00+00:00,301.6893615722656
2007-07-11 00:00:00+00:00,303.1388854980469
2007-07-12 00:00:00+00:00,303.67242431640625
